smiles,jnk3_score
Cc1ccc(-n2c(=O)c3cccnc3n2CC(=O)Nc2ccc(C)c(Cl)c2)cc1C,0.01
COc1ccc(CCCC(=O)Nc2nc3c(s2)COCC3)cc1F,0.01
CCNS(=O)(=O)[C@H]1CCN(C(=O)[C@H]2C[C@@H]2c2sccc2C)C1,0.01
CCCn1cc([C@H]([NH2+]CC)[C@@H]2CN(C)CCO2)cn1,0.01
Cc1ccccc1COc1ccc([C@@H]2C3=C(CCCC3=O)Nc3nnnn32)cc1,0.01
O=C(NNC(=O)c1ccc2ccccc2n1)N[C@H]1CC[NH+](CC2CC2)C1,0.01
CCOc1cc(CN2CCC3(C2)OCCO3)ccc1OC(F)F,0.01
Cc1cc(N2CC[C@@H](NC(=O)NC3CCCCC3)C2=O)ccc1F,0.01
Cn1ccnc1CC[NH2+][C@@H]1CCO[C@]2(CCOC2)C1,0.01
Clc1ccc(Br)c(C[NH2+]C2CCC3(CC2)OCCO3)c1,0.01
Cc1cc[nH+]c(N(C)C[C@H]2CCCN2C(=O)OC(C)(C)C)c1,0.01
Cc1ccc(/C=C/C(=O)[O-])cc1C(=O)N1C[C@@H](C)[C@H](C)C1,0.01
Cc1cc(N)ccc1S(=O)(=O)N1CCc2ccccc21,0.01
CC[C@@H]([NH3+])[C@@H](C)Sc1ccncc1,0.01
CC1(C)CC(=O)C2=C(C1)N[C@@H]1N=NC(O)=C1[C@H]2c1ccc2c(c1)OCO2,0.01
CCOc1c(F)cccc1C(=O)NCCC(=O)N1CCCCCC1,0.01
Cc1ccc(Cl)cc1NC(=O)CCCCl,0.01
CCc1nc(C[NH+]2CCCC[C@H]2CNS(C)(=O)=O)cs1,0.01
CC(=O)N[C@@H](CCCN1C(=O)c2ccccc2C1=O)c1nnn[n-]1,0.01
COc1ccc(Cc2nnc(SCC(=O)Nc3cccc(O)c3)n2C)cc1,0.01
NS(=O)(=O)c1cccc(NC(=O)CSCc2cccc(Cl)c2)c1,0.01
CC(C)OC(=O)[C@H](C)CNC(=O)N1C[C@H](C)O[C@@H](c2ccccc2)C1,0.01
CCc1cnc(C)nc1N1CCC[C@]2(CCC(=O)N(CC[NH+](C)C)C2)C1,0.01
Cc1ccc(-n2ccn3c(SCC(=O)Nc4cccc(F)c4)nnc3c2=O)cc1C,0.01
COc1cccc([C@@H]2CN(Cc3cn(C)c(=O)n(C)c3=O)CCO2)c1,0.01
CCCCCNS(=O)(=O)c1ccc(N2C(=O)CCCC2=O)cc1,0.01
COc1ccc([C@@](C)(NC(=O)c2csc(C)n2)C(=O)[O-])cc1,0.01
OCCc1cn(CC2CC[NH+](C3Cc4ccccc4C3)CC2)nn1,0.01
CCC1(CC)[C@@H](NC(=O)c2cccnc2C)[C@@H](C)[C@@H]1OC,0.01
C[C@@H]1CN(C(=O)N[C@@H]2CCCCC[C@@H]2C(=O)[O-])C[C@H]1C,0.01
CC(C)(C)OC(=O)N1CCC[C@H]1/C([O-])=N/S(C)(=O)=O,0.0
O=C(CC[NH2+][C@@H](c1ccc(F)cc1)C1CCCC1)N1CCCC1,0.0
COc1ncnc(N2CCC[C@H]2C2CCCC2)c1N,0.0
C[C@H](NC(=O)NCC(C)(C)[NH+](C)C)c1ccc(C(F)(F)F)cc1,0.0
CCC[NH+](CC(=O)NC)CC(=O)N1[C@H](C)CCC[C@@H]1C,0.0
CCOC(=O)C1CCN(C(=O)[C@@H](C)OC(=O)[C@H]2Cc3ccccc3C(=O)O2)CC1,0.0
O[C@@H](c1nc[nH]n1)[C@@H]1CCc2cccnc21,0.0
O=C(c1ccc(Cl)cc1)N1CCC[C@H](C(=O)N2CCN(S(=O)(=O)Cc3ccccc3)CC2)C1,0.0
COc1ccc(CCC(=O)Nc2ncccn2)cc1Br,0.0
C/C(=N\CC[NH+]1CCCCC1)[C@H]1C(=O)N(c2ccc(C)cc2)C(=O)N=C1O,0.0
CCC[C@@H]1C[C@@H]1NC(=O)NCC1(S(C)(=O)=O)CCOCC1,0.0
O=C(Nc1ccccc1C(=O)[O-])c1ccc2c(c1)C(=O)N(Cc1ccccc1)C2=O,0.0
C[C@H]1CCC[C@H](C)N1C(=O)CN(C)c1ccccc1F,0.0
CSc1ccc(NC(=O)C(=O)NCc2cccc(Cl)c2)cn1,0.0
COc1cccc(O[C@@H]2CCCCC[C@@H]2[NH3+])c1,0.0
CC[C@H](NC(=O)/C=C/c1ccccc1OC)C(=O)N1CCOCC1,0.0
CC(C)[C@H](Cn1nc(C2CC2)ccc1=O)NC(=O)c1cc2ccccc2oc1=O,0.0
CC(C)C[C@@H](C)NS(=O)(=O)Cc1ccc(C[NH3+])cc1,0.0
O=C(CCCc1cc(Cl)sc1Cl)N1C[C@H]2CC=CC[C@H]2C1,0.0
N#CC1=C[C@@H](Br)[C@@]23CC12[C@@H](Br)C=C3C#N,0.0
CS(=O)(=O)c1ccccc1NCc1ccc(Br)s1,0.0
CC[NH+](CC)CCNC(=O)N[C@@H]1C[C@@H](C)N(c2ccccc2)C1,0.0
Cc1ccc(CCC(=O)N[C@H](C(N)=O)c2ccccc2)cc1,0.0
Cc1nonc1C[NH+](C)Cc1ccccc1Oc1ccccc1,0.0
CN(Cc1cccs1)C(=O)CCc1cnn(-c2ccccc2)c1,0.0
CCOC(=O)COc1cccc(NC(=O)C(C)(C)F)c1,0.0
O=C(N[C@@H](Cc1ccccc1)C(=O)N1CCN([C@H]2CCS(=O)(=O)C2)CC1)c1cccs1,0.0
COC(=O)c1csc(N2N=C(c3ccccc3O)C[C@@]2(O)C(F)(F)F)n1,0.0
[NH3+]C[C@@H](c1ccccc1F)[NH+]1CCCCC1,0.0
CCN(C[C@H]1CCOC1)C(=O)c1cc(-c2ccc(Cl)s2)on1,0.0
C[C@H]1CC[C@H](C)[NH+]1CCN1CCN(C(=O)N[C@@H]2CCCC2(C)C)CC1,0.0
COc1ccc(NC(=O)NC[C@H]2C[C@H](O)C[NH+]2Cc2ccccc2)c(C)c1,0.0
COC(=O)C1=C(CN2CCN(C(C)=O)CC2)NC(=O)N[C@@H]1c1ccccc1,0.0
Cc1cc(NC(=O)C(=O)N[C@H](C)c2ccccc2Cl)n(C)n1,0.0
C[C@@H]1CN(c2ccccc2C(F)(F)F)C(=O)NC1=O,0.0
COc1ccc(OC)c([C@H]2CCCN2C(=O)C[NH+]2CCCCCC2)c1,0.0
C[C@@H](c1cccc(Cl)c1)N(C)[C@@H]1CC[C@H]([NH3+])C1,0.0
CN(CCC#N)C(=O)[C@@H]1CCCCN1C(=O)c1ccccc1,0.0
Cc1nn(Cc2ccccc2Cl)c2sc(C(=O)NC3=NCCS3)cc12,0.0
CC[C@@H](Sc1nc(-c2ccco2)nc2c1c(=O)n(C)c(=O)n2C)C(=O)OC,0.0
CN(Cc1ccc(F)cc1F)C(=O)Nc1ccc(SC(F)F)cc1,0.0
COc1ccc(CCNCc2ccccc2F)cc1,0.0
CCC(=O)N1CCC([NH2+][C@@H](c2ccccc2)[C@@H]2CCCc3ccccc32)CC1,0.0
CCSCC[C@@H](C)N(C)C(=O)c1ccc(=O)n(C)n1,0.0
Clc1ccc(CNC2CC[NH+](C[C@H]3CCOC3)CC2)cc1Cl,0.0
COc1ccc([C@H]2CCCCCN2C(=O)CCn2nc(-c3cccs3)oc2=O)cc1,0.0
Cc1ccc(-n2nc(-c3ccc(F)cc3)cc2C(=O)[O-])c(C)c1,0.0
C[C@H]1CCCN(C(=O)Nc2ccc(C(=O)N3CCOCC3)cc2)C1,0.0
CCN(CC(=O)NC(C)C)S(=O)(=O)c1ccc2c(c1)CCCC2,0.0
CSc1ccc(NC(=O)C(=O)N2CC[C@H]([NH+]3CCCCC3)C2)cc1,0.0
CCOC(=O)CCSc1nc(C)c2cc(C)ccc2n1,0.0
Cc1ccc(S(C)(=O)=O)cc1C(=O)Nc1cccc(SC(F)F)c1,0.0
CC1(C)C[NH2+]CCN1C(=O)N1CCOCC1,0.0
Cc1csc(=O)n1CCSc1nnc(-c2ccc(F)cc2)n1C,0.0
C[C@H]1C[C@H](C)C[NH+](CCCNC(=O)c2cnn(C(C)(C)C)c2)C1,0.0
O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ccc(Br)s1,0.0
C[C@@H]1CCCN(S(=O)(=O)c2ccc(C(=O)Nc3nnc(-c4ccc(C(F)(F)F)cc4)o3)cc2)C1,0.0
C[C@H]1CCCC[C@@H]1NC(=O)[C@@H](Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12,0.0
C[NH+](C[C@@H](O)c1cccc(Cl)c1)[C@@H]1CCC[C@@H]1S(C)(=O)=O,0.0
O=C(COc1ccc(C(=O)c2ccccc2)cc1)Nc1nc2ccc(F)cc2s1,0.0
C[NH2+][C@@]1(C(=O)[O-])CC[C@H](N2CC[NH+](C)CC2)C1,0.0
CCC1(CC)[C@@H](N/C(N)=[NH+]/C2CC2)[C@@H](C)[C@@H]1OC,0.0
CCc1ccc(/C(C)=N/NC(=O)[C@@H]2C[C@@H]2c2ccccc2)cc1,0.0
CC1(C)CN(C(=O)Cn2ccc(=O)[nH]c2=O)C1(C)C,0.0
CC(C)C[NH2+][C@H](C)CCCC(C)(C)O,0.0
C[C@H]1C[C@H](C)C[NH+]([C@@H](C)C(=O)Nc2ccc(Cl)cc2Cl)C1,0.0
C[C@@H]1C[NH2+]C[C@H](C(C)(C)C)O1,0.0
Cc1cc(CN(C)C(=O)c2ccc(SCc3ccccc3)cc2)no1,0.0
C[C@@H]1CCN(C(=O)NCCCOC[C@@H]2CCCO2)[C@@H](C)C1,0.0
C[C@H](C(=O)NCCc1ccc(C(F)(F)F)cc1)N1C(=O)c2ccccc2C1=O,0.0
COc1ccc(O[C@@H](C)C(=O)NCc2ccncc2)cc1,0.0
CNC(=O)[C@@]1(CCCc2ccncc2)CCCC[NH2+]1,0.0
COC[C@](C)(C#N)NS(=O)(=O)c1ccc(OC2CCCC2)cc1,0.0
Nc1cc2c(cc1NC(=O)N1CCCCC1)OCCCO2,0.0
Cc1ccc(CCC(=O)N2CCC3(CC2)[C@H](C(=O)[O-])CC(=O)N3C)cc1,0.0
N#Cc1cccc(CNC(=O)Nc2ccc3c(c2)OCCCO3)c1,0.0
O[C@@H](c1cc(Cl)cs1)c1cc(Br)ccc1F,0.0
COC(=O)[C@@H]1C(=O)[C@@]2(Cc3c(ccc4ccccc34)N(Cc3ccc(OC)cc3)C2)C(=O)CC1(C)C,0.0
COC(=O)C(C)(C)C[NH2+][C@@H]1CCCCC[C@H]1C,0.0
CC(C)(CNC(=O)[C@H]1CCC[C@H](C(=O)[O-])C1)S(C)(=O)=O,0.0
Cn1cc(CCC(=O)Nc2nc3c(cc2C#N)CCC3)cn1,0.0
CN(CC(N)=O)c1ccccc1/C=C/C(=O)[O-],0.0
CCOC(=O)CSc1ncnc2c1sc1nc(CC(C)C)c3c(c12)CCC3,0.0
CC(C)(NCC(=O)NCC(=O)N1CCCC1)c1ccc(F)cc1Cl,0.0
O=C(C1CCCC1)N1CCN(CCn2c(=O)oc3ccccc32)CC1,0.0
Cc1noc([C@H]2CCC[NH+](CC(C)(C)CN(C)Cc3ccccc3)C2)n1,0.0
C[C@@H]1CN(C(=O)C(=O)N[C@H]2CCCN(c3cnn(C)c3)C2)c2ccccc21,0.0
CC1CCN(C(=O)N[C@@H](C)Cc2cccs2)CC1,0.0
Cc1ccc([C@H]2CC[NH2+]C[C@@H]2C)s1,0.0
C[C@@H]1CCCN(C(=O)COc2ccc(C3SCCCS3)cc2)C1,0.0
C[C@@]1(Cc2ccccc2)CC[NH2+]C[C@H]1Cc1ccccc1,0.0
COc1ccc(S(N)(=O)=O)cc1C(=O)N1CCCCC1,0.0
Cc1[nH]c2ccccc2c1C(=O)C(=O)NC[C@H](C)N1CCOCC1,0.0
Cc1cc(CCCC(=O)N2CCC[C@@H]2c2nnc3n2CC[NH2+]C3)ccc1F,0.0
C/[NH+]=C(\NCc1cccc(C)c1)NCc1coc(-c2ccccc2)n1,0.0
CC(C)(C)OC(=O)NC[C@@H]1CCCCN1C(=O)CC1(O)CCCC1,0.0
C[C@H]1CN(C(=O)CCc2nc(-c3ncccn3)no2)C(C)(C)CO1,0.0
Cc1cc(C)n(-c2ccccc2NC(=O)N2CCOC[C@@H]2CC(C)C)n1,0.0
COc1ccc(S(=O)(=O)N(C)C(=O)/C=C/c2ccc(C)o2)cc1,0.0
COc1ccc(N[C@H](C)c2ccc(C)c(C)c2)cc1F,0.0
COc1ccc(Cc2nc3ccc(C(=O)NCCNC(C)=O)cc3o2)cc1,0.0
CC(C)[C@@H](CO)NS(=O)(=O)c1ccc2c(c1)CCC2,0.0
COc1ccc(N2C[C@H](C(=O)Nc3cccc(Cl)c3C)CC2=O)c(OC)c1,0.0
[NH3+][C@@]1(C(=O)[O-])CC[NH+](Cc2ccc(OCC(=O)N3CCCCC3)cc2)C1,0.0
COc1ccccc1[C@H]1CCCN1C(=O)c1cnc(C)cn1,0.0
O=C(NCCCc1nc(-c2ccc(Br)o2)no1)C1CC1,0.0
CCOC(=O)[C@H]1CCCN(Cc2cnc(C(C)(C)C)s2)C1,0.0
Cc1c(C[NH+]2CCC[C@H]2CN2C[C@@H](C)O[C@@H](C)C2)cc(C#N)n1C,0.0
C=CCN(C(=O)[C@H](C)S(C)(=O)=O)c1nc(-c2ccccc2)cs1,0.0
C[C@@H]1C[C@H]2CCCC[C@@H]2N1C(=O)c1ccc(CS(=O)(=O)C(F)F)cc1,0.0
O=C(CCc1ccco1)N(C[C@@H]1CCCO1)c1nc(-c2ccc(Cl)cc2Cl)cs1,0.0
CC[NH2+][C@H](Cc1cc(CC)nn1C)[C@@H]1C[NH+](C)CCN1C,0.0
CCCS(=O)(=O)N1CCC(=NOCC(=O)NC2CCCCC2)CC1,0.0
N#Cc1ccc([C@@H](SCCCc2ccccc2)C(N)=O)cc1,0.0
COC(=O)C1(c2nc([C@@H]3C[C@@H]3C)no2)CC1,0.0
COC(=O)C[C@H](NC(=O)[C@@H](O)c1ccccc1)C1CC1,0.0
Cc1nc2sccn2c1C[NH+](CCC1CCCCC1)CC(N)=O,0.0
COc1ccc([C@H]2CCCN2C(=O)C[C@@H]2CCCO2)c(OC)c1,0.0
CCn1nc(C)c(Cl)c1C[NH2+]CC1(C)COC1,0.0
C[C@H](C(=O)OC(C)(C)C)N(C)Cc1cccnc1,0.0
O=C(CCNS(=O)(=O)c1ccc2c(c1)CCN2C(=O)C1CC1)NC1CCCCCC1,0.0
CC1CCC(O[C@@H]2CCC[C@@H]2C[NH3+])CC1,0.0
Cc1cccc(OCCNC(=O)CCc2c(C)nc3cc(C)nn3c2C)c1,0.0
CC(C)=CC(=O)NCc1nc(C)c(C)s1,0.0
O=C(C[n+]1ccccc1)N(C1CCCCC1)[C@H]1CCS(=O)(=O)C1,0.0
Cc1ccc(F)c(NC(=O)NC(=O)CCCCC(=O)[O-])c1,0.0
CCC[C@@H]1C[NH2+]CC[C@@H]1c1ccc(SC)cc1,0.0
CC(=O)Nc1cccc(C(=O)N[C@H](C)c2cccc(Cl)c2)c1,0.0
CC(C)C[C@@H](C[NH3+])CN1CCOCC1,0.0
CCC(=O)N1CC[C@H](NC(=O)C[C@H](O)c2cc(Cl)cc(Cl)c2)C1,0.0
CC(=O)c1ccccc1C(=O)N1CCO[C@H](c2ccc(Cl)c(Cl)c2)C1,0.0
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)Nc1ccc(Cl)cc1F,0.0
Cc1c(NCC[C@H]2CCC[C@@H](C)C2)cccc1N1C(=O)CCC1=O,0.0
COc1ccc(Cl)c(NC(=O)N(Cc2ccccc2)C[C@H]2CCCO2)c1,0.0
CN(Cc1noc2c1CCCC2)C(=O)CC[C@@H]1CCC[NH+]2CCCC[C@H]12,0.0
CCC(=O)Nc1cc2c(cc1Br)n(C)c(=O)n2C,0.0
COc1ccc(C(=O)Nc2cc(C(=O)N(C)C)ccc2Cl)cc1OC,0.0
CCc1nnc(CSc2nnc(-c3ccc(OC(F)F)cc3)o2)o1,0.0
C[C@H]([NH3+])c1ccc(N2CC[NH+]3CCC[C@@H]3C2)cc1Cl,0.0
COc1ccccc1/C=C/C(=O)c1ccco1,0.0
O=C(NCC1CC[NH2+]CC1)c1ccc([C@@H]2CC[NH2+]C2)cc1,0.0
Cc1ccc(OCCN(C)C(=O)c2ccc(CO)cc2)c(C)c1,0.0
Cc1ccc(CCC2CCN(C(=O)N[C@H]3CCS(=O)(=O)C3)CC2)cc1,0.0
C[C@H](CCc1ccccc1)NC(=O)[C@H]1COc2ccc(NC(=O)c3cccs3)cc2C1,0.0
CCC[NH+]1CCC(NS(=O)(=O)c2ccc(F)c(F)c2)CC1,0.0
CN1C(N)=[NH+]C[C@]12CCS(=O)(=O)C2,0.0
CC(C)CC(=O)Nc1ccc(C(=O)NCc2ccccc2)cc1,0.0
C[NH+](C)C[C@@H](NC(=O)c1cccc([N-]S(C)(=O)=O)c1)c1ccccc1,0.0
NC(=O)CC[C@H](NC(=O)CC1CC1)C(=O)[O-],0.0
CCOc1ccccc1C(=O)N1CCN(S(=O)(=O)c2ccc(F)c(F)c2)CC1,0.0
CCn1cc(CN2CC(=O)N(c3cccc(C)c3)C[C@@H]2C)cc1C#N,0.0
Cc1cccc(OCCN(C)C(=O)NCCC(=O)N(C)C)c1,0.0
CC(C)(C)OC(=O)N1CC[C@H]([NH+]2CCCCCC2)C1,0.0
Cc1cccc(NC(=O)CCNC(=O)c2ccc3c(c2)OCO3)n1,0.0
COc1cccc(CN2C[C@]34C=C[C@H](O3)[C@@H](C(=O)N(C)Cc3ccon3)[C@H]4C2=O)c1,0.0
CN(C)C(=O)N(CCC[NH3+])C1CCCCC1,0.0
O=C([C@H]1CCO[C@]2(CCOC2)C1)[C@H]1CCc2ccccc21,0.0
CC(C)[NH+](CC(=O)N1N=C(c2cccs2)C[C@H]1c1ccco1)C1CCC1,0.0
CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@H](C)Oc2ccc(Cl)cc2)c1,0.0
Cc1cnc([C@@H](C)NC(=O)N[C@@H](c2ccccc2)C(C)(C)C)s1,0.0
CC(=O)N1CCC(Oc2ccc(Cl)cc2C(=O)NC[C@H](C)c2ccccc2)CC1,0.0
CC(C)(C)c1csc(C[C@H](O)c2cc(F)cc(F)c2)n1,0.0
c1ccn2cc(C[NH+](CC3CC[NH2+]CC3)C3CC3)nc2c1,0.0
Cn1nc(-c2ccccc2)c([C@H](O)c2ccccc2)c1Cl,0.0
NC(=[NH2+])c1c(F)cccc1Oc1ccc2c(c1)CCCC2,0.0
O=C(NC[C@@H]1CCC2(CCN(C(=O)c3ccncc3)CC2)O1)C1CCCCC1,0.0
C[C@H]1CN(S(=O)(=O)CCNC(=O)c2ccc[nH]2)C[C@H](C)O1,0.0
CCC1CCC(C(=O)[C@@](C)(CC)[NH+](C)C)CC1,0.0
Cc1cccc(CNC(=O)C2CCN([C@H]3[NH+]=c4ccc(C)cc4=[NH+]3)CC2)c1,0.0
Cc1ccc(C[NH2+][C@@H](C)c2cc(F)ccc2O)s1,0.0
O=C(COc1cccc2ccccc12)NNC(=O)c1ccc(F)cc1,0.0
CCN(CC(C)C)C(=O)[C@@H](C)Cl,0.0
Cn1c(C(=O)N(CCC(N)=O)c2ccccc2)cc(Cl)c1Cl,0.0
CC(C)=CC(=O)Nc1ccc(S(=O)(=O)[N-]c2onc(C)c2C)cc1,0.0
CCOC(=O)c1ccc(OCC(=O)Nc2c(C)cccc2C)cc1,0.0
COc1ccccc1NC(=O)COC(=O)c1cc(C(C)=O)n2ccccc12,0.0
C[C@H](NC(=O)N[C@H](C)c1ccc2c(c1)OCCO2)c1nc(C(C)(C)C)no1,0.0
CC(C)(C)OC(=O)N1CCCC[C@@H]1C(=O)N(Cc1ccccc1F)C1CC1,0.0
CNC(=O)[C@@H]1CCCN1C(=O)CCSc1ccccn1,0.0
Cc1cc(C)c(CNC[C@@H](O)c2ccco2)c(C)c1,0.0
CCC[NH2+][C@H](C)c1cccn1Cc1cccc(OC)n1,0.0
C[NH+]1CCN([C@@H]2CCCCN(C(=O)N[C@@H]3CCC[C@H](C4CC4)C3)C2)CC1,0.0
Cc1cccc(-c2cc(C(=O)NCCOC(C)C)no2)c1,0.0
CC[C@@H]([NH3+])c1ccn(CCC[NH+]2CCCC2)c1,0.0
COC(=O)c1cc(-c2ccc(Cl)cc2Cl)[nH]n1,0.0
CCc1nnc(-c2cccn2CC(=O)Nc2ccc(Cl)cc2C)o1,0.0
COC(=O)Nc1ccc(NC(C)=O)cc1,0.0
CCC(C)(C)NC(=O)[C@@H](c1ccccc1F)N(C(=O)c1csnn1)c1cccc(C)c1,0.0
C[NH2+][C@@]1(CO)CC[C@@H](Sc2cccs2)C1,0.0
CCNS(=O)(=O)[C@H]1CC[NH+]([C@@H](C)C(=O)N(C)C)C1,0.0
O=C(Cc1cc(F)ccc1F)N[C@H]1CCN(c2ccccc2Cl)C1=O,0.0
COc1ccc(OC)c(S(=O)(=O)N[C@H](C)c2ccc3c(c2)OCCO3)c1,0.0
CC(C)S(=O)(=O)CC(=O)NC[C@@H](c1ccco1)[NH+](C)C,0.0
Cc1ccc(-c2nnc([S@](=O)[C@H](C)C(=O)NCC(C)C)n2C)cc1,0.0
COc1cc(NC(=O)CNc2cc(Cl)ccc2Cl)cc(OC)c1,0.0
C/C(=C/C(=O)NCCC(=O)NC(C)C)c1cccc(C(F)(F)F)c1,0.0
Cn1nc2n(c1=O)CCN(Cc1cccc(-n3cccn3)c1)C2,0.0
O=C(NCCCc1nc2ccccc2n1CC(=O)N1CCCc2ccccc21)c1ccccc1,0.0
Cc1ccc(-n2c(SCC(=O)Nc3nccs3)nnc2-c2ccoc2C)cc1,0.0
CC(=O)N1CCc2cc(S(=O)(=O)Nc3ccc(Cl)cc3Cl)ccc21,0.0
C=CCn1ncc(CN2CC[C@H]3[NH2+]CCC[C@]3(C(=O)OCC)C2)c1C,0.0
CC(C)[NH2+][C@]1(CO)CSCC(C)(C)C1,0.0
C#CCNC(=O)CNC(=O)c1ccoc1C,0.0
CC(=O)Nc1ccc(OC[C@H](O)CN2CCOc3ccccc32)cc1,0.0
CCOC(=O)C1CCN(C(=O)Cn2nc3c4ccccc4nc(C(C)C)n3c2=O)CC1,0.0
C[C@@H]1CN(C(=O)NC(=O)c2ccc(F)c(Cl)c2)C[C@@H](C)O1,0.0
C[NH2+][C@H](C)C(C)(C)CN1C[C@@H](C)O[C@@H](C)C1,0.0
CSCC[C@H](C)NC(=O)NC[C@@H]1CCC[C@H](O)C1,0.0
C[C@H]1CCC[C@H]([NH2+]C[C@H](O)c2ccccc2Cl)C1,0.0
CC(=O)NCCc1nc2c(C)cccc2c(=O)n1C,0.0
CCCc1nc(C[S@](=O)CCC2C[C@@H](C)C[C@@H](C)C2)no1,0.0
CC[C@@H](C)c1ccccc1NC(=O)[C@H](C)Sc1nnnn1-c1ccc(O)cc1,0.0
O=S1(=O)CC[C@@H](CC2[NH+]=c3ccccc3=[NH+]2)C1,0.0
Cc1nn(-c2ccccc2)nc1C(=O)NOCc1ccccc1,0.0
NC(=O)[C@H](CC(=O)[O-])c1ccccc1,0.0
Oc1ccccc1C1OCCO1,0.0
O=C(OCCNc1ccc(-c2ccccc2)n[nH+]1)C1CC1,0.0
Cc1cc(C)c(C(=O)Nc2ccc3oc(=O)[nH]c3c2)c(C)c1,0.0
CCOC(=O)CCc1c[nH]c2ccc(C)cc12,0.0
CC(=O)c1cc(-c2ccccc2)nnc1C,0.0
C[C@@H](CC1CCCC1)C(=O)NCC1(C(=O)N(C)C)CCCC1,0.0
C=CCOc1ccc(OC(=O)c2ccoc2)cc1,0.0
COC[C@@H](O)C[NH+]1CCC(NC(=O)c2ccnc(Cl)c2)CC1,0.0
CC1CCC(NC(=O)COc2ccc(NC(=O)c3ccco3)cc2)CC1,0.0
O=C(c1ccc(O)cc1)N1CCN(c2ncccn2)CC1,0.0
C=CCN(CC=C)C(=O)C1CCN(C(=O)C(C)(C)C)CC1,0.0
C[C@H]([NH2+]C1CCC(O)CC1)c1ccccc1O,0.0
Cc1ccc(CNC(=O)c2cc(-c3cccnc3)nc3ccc(Cl)cc23)cc1,0.0
COc1ccccc1[C@@H](NC(=O)NCc1cccc(C)c1)c1ccccn1,0.0
CCOc1ccc(C2=CCN(C(=O)c3occc3C)CC2)cc1,0.0
CCc1ccccc1NC(=O)C1CCN(S(=O)(=O)c2ccc3c(c2)CCCN3C(C)=O)CC1,0.0
CC(C)N(C(=O)Cc1ccc(F)cc1F)c1cccc(C#N)c1,0.0
C[C@H]1[C@@H](NC(=O)CCNC(=O)c2ccco2)CCC[C@@H]1C,0.0
O=S(=O)(Cc1ccccc1)C[C@H]1CCCCO1,0.0
CC[C@@H]1CCCCN1C(=O)C[C@@H]1C=CCC1,0.0
O=C(NCCN1CCCc2ccccc21)C1CCN(c2nnc(N3CCCCC3=O)s2)CC1,0.0
CCOC(=O)[C@H]1C(Cl)=NO[C@@H]1C,0.0
CC[C@@H](C)c1ccc(O)c(NC(=O)CCc2ccccc2)c1,0.0
CC[C@@]1(C(C)C)NC(=O)N(Cc2ccccc2Cl)C1=O,0.0
COc1ccc(Cc2nnc(SCc3ccc(Cl)cc3F)o2)cc1,0.0
COc1ccccc1CN1C[C@H](CO)[C@H](C[NH+](C)C)C1,0.0
O=C(COC(=O)c1ccc(S(=O)(=O)N2CCc3ccccc3C2)cc1)c1ccc2c(c1)OCO2,0.0
Cc1ccccc1N1CCN([C@@H]2CCCN(C(=O)COc3ccccc3)C2)CC1,0.0
COc1ccc2c(c1)=C(CCNC(=O)C[C@H]1C(=O)Oc3cc4oc(C)c(C)c4cc3[C@H]1C)C[NH+]=2,0.0
O=C(COc1ccc(Cl)cc1)Nc1cccc(C(=O)NC2CCCCC2)c1,0.0
O=c1cnc2ccccc2n1Cc1noc(C2CCCC2)n1,0.0
CCS[C@@H]1CC[C@@H](NC(=O)N2CCN(C(=O)c3ccc(C)cc3)CC2)C1,0.0
Cc1ocnc1CNC(=O)C(=O)Nc1ccc(OC(C)(C)C)cc1,0.0
Cc1ccc([C@@H]2CCCN2S(=O)(=O)N[C@@H](C)c2nncn2C)o1,0.0
Cc1nc2ccc(NC(=O)c3ccncc3)cc2c(=O)n1Cc1ccc(F)cc1,0.0
Cc1ccc(OC(=O)Cc2coc3ccc(C)cc23)cc1,0.0
O=C(NC[C@H](O)c1ccco1)NC1CCN(C(=O)C2CCCCC2)CC1,0.0
C[C@@H]1c2ccsc2CC[NH+]1[C@@H]1CCC(=O)C1,0.0
C[C@H]([NH3+])COCc1ccc(F)cc1,0.0
COC(=O)c1ccc(N2CCN(C(=O)c3cc(C)no3)[C@H](C)C2)cc1,0.0
CC(=O)c1c(C)[nH]c(C(=O)COc2ccc(C(F)(F)F)cc2)c1C,0.0
Cc1cccc(CN(C)C(=O)[C@H]2CC[C@@H](C[NH3+])O2)n1,0.0
CCN1CC[NH+](CCCCNC(=O)[C@H]2Cc3cc(C)c(C)cc3O2)CC1,0.0
CCS[C@@H]1CCCCN(C(=O)c2ccc3c(c2)ncn3C)C1,0.0
O=S(=O)(NCCO)c1ccc(Cl)cc1,0.0
Cc1nc(CNS(=O)(=O)c2cc(F)cc(F)c2)cs1,0.0
O=C([O-])C[C@@H](C(=O)N(c1ccccc1)c1ccccc1)N1CCOCC1,0.0
Cc1ccc(-n2nnc(C(=O)NCc3ccco3)c2N)cc1Cl,0.0
Cc1ccc(-n2c(=O)c3ccccc3n3c(CCl)nnc23)cc1C,0.0
CC(C)CS(=O)(=O)[N-]c1ccc(Cl)cc1F,0.0
COc1ccc(S(=O)(=O)NCc2cccn2Cc2cccc(F)c2)cc1,0.0
